Comment,Negative,Neutral,Positive
Very dependent on the professor doing the interview. A good academic profile is a must. The director will look over the courses that you have taken. Those that are important or more related to the field that you are applying for must have a good grade. Social skills are important too. If you cannot work with the other researchers you will not be hired. Sometimes the interview will also take into account the opinions of the other researchers appointed to talk you before or after the interview with the director.,0.004632989,0.99475116,0.00061590533
Das Vorstellungsgespräch begann mit dem eigenen Lebenslauf und ging über in fachspezifische Fragen zu den relevanten Vorlesungsinhalten in meinem Fall der Makroökonomie. Insgesamt verlief das Gespräch circa 10 Minuten in einer entspannten Art und Weise. Bei der gegenübersitzenden Person handelt es sich normalerweise um den Übungsleiter der jeweiligen Vorlesung. Dieser ist insbesondere an Ihren Kenntnissen der Vorlesung interessiert und schätzt sofern bereits Erfahrung als Tutor vorliegt. Eine optimale Vorbereitung auf das Gespräch ist zwingend erforderlich da die inhaltlichen Fragen richtig beantwortet werden müssen. Alles weitere ist Zusatz.,0.0014165193,0.9965432,0.0020401992
The interview took place in 3 steps. The first step being a panel interview followed by a second step where the candidates selected from the first step will be filtered by individual interviews. The final round of interviews are conducted by group leaders who have open positions in their labs (supervisors of prospective PhD students),0.0002811788,0.99823403,0.0014847495
Da ich als Student am gleichen Lehrstuhel gearbeitet und hier meine Diplomarbeit geschrieben hatte eruebrigten sich die technischen Fragen. Das Gespraech lief eher in Richtung was meine zukuenftigen Ziele sind (Wissenschaft oder Wirtschaft) kurze Diskussion ueber am Lehrstuhl laufende oder anstehende Projekte und an welchem ich arbeiten wuerde.,0.001621557,0.99601257,0.0023659423
Sehr angenehme Atmosphäre offener und freundlicher Interviewer ausgezeichnetes Personal wurde sehr schnell informiert dass ich in die engere Auswahl gekommen bin tolle Kollegen gute Anlagen sehr hilfsbereites Verwaltungspersonal nette Kunden gute Arbeitsbedingungen gut ausgestattet und gewartet sehr professionelle und kompetente Angestellte angenehme Arbeitszeiten Internetzugang und tolles Feedback an Lehrende ziemlich häufige Beurteilung gute Beziehung zu Vorgesetzten und Kollegen Weihnachts und Sommerfest für Mitarbeiter.,0.00086821406,0.99784505,0.0012867533
Es war relativ einfach. Präsentation über meine Diplomarbeit und dann hatte ich den Job.,0.0013788042,0.9963086,0.002312547
I had my interview at Pharmacology department. I had to prepare a presentation on my phd project of about 20min plus question. I also pepared some literature based on the PI,0.00032939063,0.9991216,0.0005489768
Klassischer Ablauf im ersten Teil: Lebenslauf Qualifikationen Motivation Ziel. Zweiter Teil: Thema der Promotion Vorerfahrungen und Interesse an diesem Bereich sowie Erfahrung/Präferenzen in wissenschaftlichem Arbeiten und Studiendesigns. Bei externen Bewerbungen wird zusätzlich ein kurzer Vortrag (eigene Abschlussarbeit oder zum Promotionsthema) erwartet bei internen Bewerbungen (z.B. bereits Hiwi am Lehrstuhl Abschlussarbeit dort geschrieben) wird auch teils auf den Vortrag verzichtet.,0.001147889,0.99653083,0.0023212244
War sehr gut kann ich empfehlen. Zuerst Erfahrungen dann was ich mir unter dem Job vorstelle und Herausforderungen etc. dann Überblick über IT Struktur und so weiter und so fort. Wirklich nettes Gespräch,0.0018713003,0.99727196,0.0008566694
Es gab nur eine Vorstellungsrunde mit dem Doktorand mit dem ich schließlich auch zusammengearbeitet habe. Mir wurde dabei auch mein Vorgänger vorgestellt sowie der Arbeitsablauf erklärt. Es war ein sehr freundliches Gespräch und ich war überrascht dass nicht nur auf den Notenspiegel geachtet wurde was ich von anderen Freuenden gehört hatte.,0.0019379697,0.9964347,0.0016273718
Ich wurde gefragt ob ich im AK promovieren will. Hängt stark von der Masterarbeit und der Finanzierung des Als ab. Profs Vergeben oft ein AlibiThema dass man dann nach ein paar Monaten abbricht weil man nach der Einarbeitung merkt daß es sinnlos ist. Und dann sucht man sich selbständig ein neues.,0.0014123867,0.99709356,0.0014941025
Die Frau war sehr unsympatisch. Ich habe kein Feedback zu meiner Absage bekommen obwohl ich eine Email dazu bekommen habe. Das hat mich wirklich demotiviert mich für andere Stellen zu bewerben! Ich würde sagen lieber in einem Unternehmen Job finden!,0.0024737231,0.99672514,0.00080118777
30 minutes formal  interview with the professor and his team. Brief self introduction at first answer their questions next chance of asking own questions in the end. Atmosphere was semi casual.,0.00047203878,0.9990237,0.0005041867
Zunächst musste man eine kurze Case Study mit anschließender Question and Answer Session präsentieren anschließend folgten Interviews. Es war eine angenehme Gesprächsatmosphäre und von Anfang an sehr kollegial. Es war ein sehr respektvoller Umgang. Generell ging alles sehr zügig von der Bewerbung bis zum Vertragsabschluss.,0.0012102581,0.99759597,0.0011938036
Sehr entspannt ruhiges Gespräch und gute Atmosphäre. Kein Stress oder Druck. Keine cases zum bearbeiten. Einfach ein generelles kennenlernen der Person. Es wurde keine Arbeitserfahrung erwartet einfach Interesse an den derzeitigen Forschungsthemen!,0.0031644742,0.9959103,0.0009251728
Ich hatte ein Gespräch mit der Projektleiterin in dem sie mir über ihr neues Forschungsprojekt erzählt hat. Mir wurden Fragen zu meinem Hintergrund meiner Abschlussarbeit und Erfahrungen im Studium gestellt.,0.0012942149,0.99594444,0.002761377
Long interview with the presentation on what I would like to do during my PhD. The presentation was for around 15 minutes. In this presentation I described the project that I would like to undertake if I am selected for the PhD. The selection committee consisting of professors of learning sciences asked questions about my previous experiences and also the project that I had presented.,0.9888582,0.011000272,0.00014140714
Sehr angenehmes Gespräch in dem Institut in dem das Institut vorgestellt wurde und allgemeine Fragen geklärt wurden. Nach einem Gespräche wurde mir das Institut gezeigt und schon Kollegen vorgestellt.,0.0022324936,0.9955497,0.0022178895
Locker und ungezwungen. Arbeitsgebiet war in der Medizinalchemie. Das zu bearbeitende Thema und das weitere Vorgehen wurde grob in Anwesenheit des Vorgängers besprochen. Insgesamt locker; das Sprechen übernahm meist der Professor.,0.0028743544,0.9954249,0.0017006665
Very relaxed friendly conversation with boss that I already knew. Talked about continuing the started project. He checked for available funds. Let me know that someone else cancelled and since I have worked hard I can get the position right away.,0.0011159674,0.99464995,0.0042340276
Es war eine interne Anheuerung nach der Masterarbeit. Der Arbeitsgruppenleiter ist aktiv auf mich zugekommen und hat gefragt ob ich weiter in der Abteilung arbeiten möchte. Danach wurde die finanzielle Förderung geklärt und sehr schnell eingestellt.,0.003043973,0.99455667,0.002399462
Da ich in dem selben Labor bereits vorher meine Dissertation angefertigt habe konnte ich sehr unkompliziert ohne weiteres Bewerbungsgespräch die neue Stelle als PostDoc annehmen. Daher kann ich hier leider keine Angaben zum Bewerbungsgespräch machen.,0.001156349,0.99764794,0.0011956696
Es gab eine kurze Besprechung des weiteren Vorgehens der Laborarbeit und eine kurze Einarbeitung in die Techniken des Labors die Funktionen des Labors und die Bekanntmachung mit den wichtigsten Ansprechpartnern. Der Assistent war sehr hilfreich und erklärte mir einige  Geräte wo Unsicherheiten auftraten und er beantwortete meine Fragen dazu.,0.0017429781,0.99667287,0.0015841661
Die Bewerbung war online und dann luden sie mich zu einem Vorstellungsgespräch ein. Das Interview war mit dem Professor und danach boten sie mir die Stelle an.,0.00065493165,0.9980323,0.0013127426
First by sending direct application to project leader. about 10 people will be invited to give a talk. The transportation and accommodation is offered. The potential project leader will attain the interview. The results will be announced in the afternoon of the same day.,0.00037247097,0.9977247,0.0019027749
Everything planned well in advance Stay provided and plan of the day informed. All air fare etc will paid fully. First Technical presentation then lab tour. it offers insight of facilities.Talking to each group member will help to know the then on gong activities of the group. offer by email,0.0024274637,0.7776675,0.21990497
Sehr schneller InterviewProzess. Bekam eine Einladung ein Gespräch mit dem zukünftigen direkten Vorgesetzten habe einen Vortrag über vorige Forschungsarbeiten gehalten und dann das Angebot bekommen.,0.0011170593,0.9966743,0.0022086166
It has been an informal and easy interview and the interviewer was really kind and calm. She was alone with no other colleagues. The interview lasted one hour more or less.,0.0011386581,0.985115,0.013746298
Lebenslauf wurde zuerst gefragt. Fragen nach Motivation Vertiefung einige fachspezifische Modulen Hausarbeiten Bachelorarbeit Programmierungssprachen (welche und Niveau). Allgemein ganz locker. Freundliches Gespräch. Das ganze Vorstellungsgespräch dauert ungefähr 20  30 Minuten.,0.0013876769,0.9953761,0.003236111
Der Umgang war freundlich offen und respektvoll.Insgesamt hat das Interview ca. eine Stunde gedauert.Es wurden Fragen zu Lebenslauf und Wechselgründen gestellt. Auf die Fragen zum Team hat der Interviewpartner ganz ehrlich und offen geantwortet.,0.0023324923,0.9959254,0.0017421197
Es waren etwa 10 Leute beim Vorstellungsgespräch anwesend. Dabei waren Vorgesetzter und Personalvertretungen vertreten. Gesprochen hat nur der Vorgesetzte alle anderen haben nur dagesessen und gelangweilt ausgesehen. Tatsächlich hat man nur die üblichen Fragen gestellt Stärken Schwächen wo sieht man sich in 5 Jahren...Das Übliche also. Über den eigentlichen Job habe ich nicht sehr viel in Erfahrung bringen können. Man sagte die Stelle müsse sich erst entwickeln. Zur Bezahlung hielt man sich bedeckt obwohl die Stelle mit TVL 11 ausgeschieben war könne man mir nicht mehr als TVL 10 zahlen. Aber man können mir eine Zulage anbieten (auf die ich im Übrigen noch heute warte),0.0010801386,0.9979171,0.0010027159
Eine Woche mach der Bewegung wurde für Vorstellungsgespräch eingeladen . Zum Vorstellungsgespräch wurde einige Fragen zum Studium und Programmieren Kenntnisse gestellt . Der Stelle war auf Mini Job Basis bzw. Weniger als 450 Euro monatlich,0.0010383836,0.9973105,0.0016510792
Ein sehr nettes und offenes Team in meinem Fall welches auch die Weiterbildung (u.a. auch in der Arbeitszeit) fördert. Dies alles wird offen lieb und ehrlich im Vorstellungsgespräch kommuniziert. Es war in einer kleinen Runde mit dem wichtigsten Personen und anschließend wurden die eventuell zukünftigen Mitarbeiter vorgestellt.,0.0015257222,0.99702746,0.0014468405
Interview on campus. Technical questions related to position. Firstly received an email invitation then interview on campus. I needed to wait for 4 days for iniviation. This is getting too much now to provide for such a description,0.99783844,0.0020375554,0.00012403657
The interview was very smooth although it can be quite PIdependent. The invitation was also very nice although the time of the interview was such that I had to find accommodation in the city. All in all I highly recommend the university and the german public sector.,0.0012847229,0.9919521,0.0067632226
Sehr nett und freundlich. Ein Gespräch in einem Raum neben den Laboren ein kurzer Rundgang und Kennenlernen der anderen Mitarbeiter ohne Befragung. Ich habe dann Bescheid bekommen innerhalb weniger Tage und konnte dann zügig anfangen.,0.0016365882,0.994456,0.0039074253
It was a smooth one. I was interviewed by the coordinator about my research topic and whom do I want as my supervisor. I was asked to present my topic as well. And she asked about some general questions like if I know German or any other European language..,0.00034583782,0.99894196,0.00071220566
